"","""XX_rep1""","""XX_rep2""","""XX_rep3""","""XX_rep8""","""XX_rep9""","""XX_rep10""","""Xm_rep3""","""Xm_rep7""","""Xm_rep8""","""Xm_rep13""","""Xm_rep15""","""Xp_rep1""","""Xp_rep2""","""Xp_rep3""","""Xp_rep4""","""Xp_rep7""","""Xp_rep9"""
"SRCAP",5.26189028201449,5.85875398272105,5.51165709248707,5.6833966357289,5.84362897949302,5.38783625906545,6.80136503523823,6.6884447591445,6.63727288382576,6.32906874269087,6.31624359986767,6.94757513897471,7.08223023179033,6.30637938578857,6.62254310454144,6.30180481447757,6.35241734968464
"GLIPR1",10.8529343472989,11.2774244251865,11.5048374831913,10.9605608608227,11.4268085986873,9.79580295100589,9.74066302247359,10.5671566456085,10.8300431330981,10.6077663946895,10.6340705168485,9.78108922347086,9.27564771544125,9.91750701945426,10.957148867408,9.34212646913374,10.3580985042165
"ZNF277",6.76057188584951,6.38017304590285,7.0211678035227,7.06441405419753,6.67377259999141,4.96347637957675,5.36730782528388,5.54495147888566,4.98667972794064,6.39367865698029,5.71590745413437,5.06690081106112,4.20214928851821,5.0543175252229,6.85556379475821,4.80072982131252,6.04910041156007
"SUPT16H",8.88476540663426,9.52981489910555,9.35379861767759,8.81812707418417,9.09663940326331,7.67157301699855,7.128400838933,8.14432555260888,7.63934482045353,8.3308185382575,8.49314781817994,7.74858914782304,6.88749867858383,7.0156805986413,9.1673034180953,7.32457020451548,7.93390455942802
"LYST",7.44313575660523,8.51127313658108,8.88379402557093,8.00927799265166,8.54906813811928,8.32576984479074,6.43584287966745,7.39627805227202,7.8043207455409,7.87412321687752,7.50645719570517,7.6105814560466,5.61415182622041,6.59124027784342,7.90851463191573,6.74071017408905,7.57377894034465
"VSIG4",6.11065516451396,6.76656267063431,6.6717149899929,6.57690676180878,6.96436284567727,7.20188579902355,6.10683814201079,5.34452296364479,5.44280466642464,5.50361811053815,5.91073440734626,6.47148216074146,5.56455068504267,6.19153180966196,5.35176199342359,4.7505332204956,5.6210474639952
"LACTB",7.58258938301206,7.70862914324118,8.05214895683619,7.63082854388319,7.4478467060975,6.15636309757247,5.47076298006314,6.99983701453961,7.28642682322806,6.92751547440946,7.2255750976962,5.93058200942318,4.8626923942931,6.00065673363735,7.69437320767786,5.54887826727586,6.84738035589972
"NLRP3",7.01187797462673,7.70862914324118,8.19948508880179,7.56743852524094,7.31338432797238,6.62110188556104,6.66632184240904,6.505835043624,7.4683249942855,6.63403478076366,8.26245543392934,6.41677590386416,6.63629270663082,5.95542910434879,7.23232174294427,5.22605426644918,6.52634517403297
"ESCO1",6.69316273317759,6.76019746888127,7.53505221690372,6.3247349510659,6.92265791086744,6.84225632036352,5.32421426899754,5.61681000421963,5.44781062126155,5.79273083689826,6.22953571963441,6.05167194280557,6.46979681757057,5.63641308276661,5.72611045491401,5.45683317626154,5.7487078393948
"LENG8",9.04869310198246,8.16275864585825,9.15949480311752,8.64952132706312,9.00885373849481,10.0795807026062,11.0135922396408,9.87231025125711,9.62272210118832,9.14722992354293,9.21431101450469,11.0964984398783,11.2655073050452,10.2021500824049,9.04576133032898,10.0484662726602,9.64367103796648
"OSBPL10",6.13890301255928,5.87734679542311,5.10218640073087,7.18139806648823,6.65411515681704,6.71181709188712,5.94785668858867,7.20227220335599,5.30135498177187,6.4463982369106,4.50571796506322,6.86998957649867,7.58272874441231,8.59189421850629,7.31092700029028,7.11409144792938,7.12841712955384
"CIRBP",8.36233507345896,8.41036778796142,7.48524424118578,7.46590355717312,8.79852210024736,8.59752061561456,9.63895581921313,8.7872674559047,8.2512357296687,8.66472799051724,7.40441475189754,9.63105040825453,9.16904147590096,10.4188135534585,7.90475885448003,9.13533981361367,9.01785598677409
"OLIG1",8.73981559952977,8.9295016439008,8.70377155373175,8.80258857247147,8.25656213287699,9.69678868504137,7.63719763576669,7.21799751973672,8.25473344484241,8.30791247047358,8.24187305587852,7.57444738357848,6.68113686531571,8.76898154777024,7.57216699633653,8.3484603035124,8.14060889346239
"TAGAP",8.33213790361469,8.73697194174387,8.02273325706279,8.13560360919648,8.93273603576269,6.54779331382477,6.18991346171518,7.78586202226595,6.91369634742696,8.1812139348779,7.34434127104795,7.22839555006244,5.99369208366475,6.53962936289024,7.95530880719453,6.53986196039898,7.453589957068
